,Day,Price,Sentiment
4737,20151127,2.14,-0.223069245998676
4738,20151130,2.11,-0.46349042424788844
4739,20151201,2.11,-0.46349042424788844
4740,20151202,2.19,-0.17862363732778108
4741,20151203,2.14,-0.223069245998676
4742,20151204,2.1,-0.41377833714851964
4743,20151207,2.06,-0.15760964499070093
4744,20151208,2.01,-0.5603847182714022
4745,20151209,2.0,-0.3000429582137328
4746,20151210,1.95,0.08334850347959079
4747,20151211,1.79,-0.2661432337302428
4748,20151214,1.7,0.022198154376103327
4749,20151215,1.66,-0.26058434866941893
4750,20151216,1.7,0.022198154376103327
4751,20151217,1.79,-0.2661432337302428
4752,20151218,1.74,-0.2813182988992104
4753,20151221,1.76,-0.035134854225011974
4754,20151222,1.73,-0.04057921010714311
4755,20151223,1.63,-0.23018731406101814
4756,20151224,1.63,-0.23018731406101814
4757,20151225,1.63,-0.23018731406101814
4758,20151228,2.11,-0.46349042424788844
4759,20151229,2.39,-0.2550940765784337
4760,20151230,2.28,-0.10278100463060233
4761,20151231,2.28,-0.10278100463060233
4762,20160101,2.28,-0.10278100463060233
4763,20160104,2.39,-0.2550940765784337
4764,20160105,2.33,-0.03392783953593327
4765,20160106,2.37,-0.10829035135415885
4766,20160107,2.35,0.10345571201581222
4767,20160108,2.47,-0.5505976436229852
4768,20160111,2.54,-0.3385685304036507
4769,20160112,2.4,-0.4155985690080203
4770,20160113,2.28,-0.10278100463060233
4771,20160114,2.21,-0.09384959363020383
4772,20160115,2.18,-0.12897859169886663
4773,20160118,2.18,-0.12897859169886663
4774,20160119,2.23,-0.40560136162317717
4775,20160120,2.18,-0.12897859169886663
4776,20160121,2.22,-0.4227605015039444
4777,20160122,2.21,-0.09384959363020383
4778,20160125,2.16,-0.31271452055527615
4779,20160126,2.26,0.1009048716380046
4780,20160127,2.26,0.1009048716380046
4781,20160128,2.15,-0.10829489620832297
4782,20160129,2.28,-0.10278100463060233
4783,20160201,2.28,-0.10278100463060233
4784,20160202,2.07,-0.4442219894665938
4785,20160203,2.06,-0.15760964499070093
4786,20160204,2.07,-0.4442219894665938
4787,20160205,2.08,-0.09827904861706954
4788,20160208,2.23,-0.40560136162317717
4789,20160209,2.17,-0.42345988062711865
4790,20160210,2.16,-0.31271452055527615
4791,20160211,2.15,-0.10829489620832297
4792,20160212,2.08,-0.09827904861706954
4793,20160215,2.08,-0.09827904861706954
4794,20160216,1.95,0.08334850347959079
4795,20160217,1.93,-0.1677119261943377
4796,20160218,1.89,-0.08517081233171317
4797,20160219,1.83,-0.13097359469303718
4798,20160222,1.86,-0.31203081057621884
4799,20160223,1.85,0.13466517054117644
4800,20160224,1.85,0.13466517054117644
4801,20160225,1.78,-0.15170240631470314
4802,20160226,1.78,-0.15170240631470314
4803,20160229,1.62,-0.4747140545111436
4804,20160301,1.57,-0.5332812059384126
4805,20160302,1.6,-0.2302375573378343
4806,20160303,1.59,0.3909410903087029
4807,20160304,1.49,-0.2883221942644853
4808,20160307,1.56,-0.07276009940184079
4809,20160308,1.6,-0.2302375573378343
4810,20160309,1.61,-0.19672335111177885
4811,20160310,1.72,-0.36118821570506465
4812,20160311,1.74,-0.2813182988992104
4813,20160314,1.68,-0.2215823485301091
4814,20160315,1.81,-0.06271319205944355
4815,20160316,1.77,-0.035050192704567544
4816,20160317,1.84,-0.22842067594711596
4817,20160318,1.84,-0.22842067594711596
4818,20160321,1.79,-0.2661432337302428
4819,20160322,1.79,-0.2661432337302428
4820,20160323,1.79,-0.2661432337302428
4821,20160324,1.78,-0.15170240631470314
4822,20160325,1.78,-0.15170240631470314
4823,20160328,1.78,-0.15170240631470314
4824,20160329,1.77,-0.035050192704567544
4825,20160330,1.87,-0.4630116648398913
4826,20160331,1.98,0.09996509322753319
4827,20160401,1.88,0.14717698097229004
4828,20160404,1.96,-0.23695107492116782
4829,20160405,1.96,-0.23695107492116782
4830,20160406,1.91,-0.09786621423868033
4831,20160407,1.96,-0.23695107492116782
4832,20160408,1.99,-0.4751773774623871
4833,20160411,1.9,-0.2422726796223567
4834,20160412,1.97,-0.37259854490940386
4835,20160413,2.01,-0.5603847182714022
4836,20160414,1.93,-0.1677119261943377
4837,20160415,1.71,0.030514914255875807
4838,20160418,1.76,-0.035134854225011974
4839,20160419,1.94,-0.04402500849503737
4840,20160420,1.94,-0.04402500849503737
4841,20160421,1.96,-0.23695107492116782
4842,20160422,1.92,0.0822847714790931
4843,20160425,1.97,-0.37259854490940386
4844,20160426,1.97,-0.37259854490940386
4845,20160427,1.88,0.14717698097229004
4846,20160428,1.88,0.14717698097229004
4847,20160429,1.89,-0.08517081233171317
4848,20160502,1.91,-0.09786621423868033
4849,20160503,1.94,-0.04402500849503737
4850,20160504,2.03,0.08032724146659558
4851,20160505,2.05,-0.3505083081813959
4852,20160506,1.86,-0.31203081057621884
4853,20160509,2.01,-0.5603847182714022
4854,20160510,2.01,-0.5603847182714022
4855,20160511,2.01,-0.5603847182714022
4856,20160512,2.01,-0.5603847182714022
4857,20160513,1.96,-0.23695107492116782
4858,20160516,1.91,-0.09786621423868033
4859,20160517,1.97,-0.37259854490940386
4860,20160518,1.91,-0.09786621423868033
4861,20160519,1.83,-0.13097359469303718
4862,20160520,1.81,-0.06271319205944355
4863,20160523,1.96,-0.23695107492116782
4864,20160524,1.91,-0.09786621423868033
4865,20160525,1.77,-0.035050192704567544
4866,20160526,1.77,-0.035050192704567544
4867,20160527,1.77,-0.035050192704567544
4868,20160530,1.77,-0.035050192704567544
4869,20160531,2.12,-0.56257914350583
4870,20160601,2.25,-0.47694281202096206
4871,20160602,2.3,0.014715584424825815
4872,20160603,2.31,-0.07479354166067563
4873,20160606,2.32,-0.007926527124184828
4874,20160607,2.32,-0.007926527124184828
4875,20160608,2.36,-0.48452221888762254
4876,20160609,2.34,-0.5443048236461786
4877,20160610,2.46,-0.5037054717540741
4878,20160613,2.55,-0.7996637190763767
4879,20160614,2.55,-0.7996637190763767
4880,20160615,2.62,-0.47305674163194805
4881,20160616,2.62,-0.47305674163194805
4882,20160617,2.59,-0.4505395121299304
4883,20160620,2.74,-0.2897709275667484
4884,20160621,2.79,-0.32171515547312224
4885,20160622,2.82,-0.12264442329223339
4886,20160623,2.69,-0.12183909118175507
4887,20160624,2.71,-0.29689364020641035
4888,20160627,2.79,-0.32171515547312224
4889,20160628,2.89,-0.39860695600509644
4890,20160629,2.94,-0.3576646172083341
4891,20160630,2.94,-0.3576646172083341
4892,20160701,2.89,-0.39860695600509644
4893,20160704,2.89,-0.39860695600509644
4894,20160705,2.82,-0.12264442329223339
4895,20160706,2.82,-0.12264442329223339
4896,20160707,2.78,-0.36502571174731624
4897,20160708,2.8,-0.5047634129340832
4898,20160711,2.88,-0.014383066159028273
4899,20160712,2.88,-0.014383066159028273
4900,20160713,2.81,-0.349920120376807
4901,20160714,2.79,-0.32171515547312224
4902,20160715,2.7,-0.44483379790416133
4903,20160718,2.83,-0.13431617273734167
4904,20160719,2.83,-0.13431617273734167
4905,20160720,2.76,-0.48340381338046146
4906,20160721,2.76,-0.48340381338046146
4907,20160722,2.8,-0.5047634129340832
4908,20160725,2.8,-0.5047634129340832
4909,20160726,2.84,-0.44579958342588866
4910,20160727,2.84,-0.44579958342588866
4911,20160728,2.79,-0.32171515547312224
4912,20160729,2.97,-0.23647365661767814
4913,20160801,2.97,-0.23647365661767814
4914,20160802,2.79,-0.32171515547312224
4915,20160803,2.89,-0.39860695600509644
4916,20160804,2.89,-0.39860695600509644
4917,20160805,2.88,-0.014383066159028273
4918,20160808,2.85,-0.5364674077584193
4919,20160809,2.85,-0.5364674077584193
4920,20160810,2.76,-0.48340381338046146
4921,20160811,2.7,-0.44483379790416133
4922,20160812,2.7,-0.44483379790416133
4923,20160815,2.75,-0.19316587081322303
4924,20160816,2.75,-0.19316587081322303
4925,20160817,2.76,-0.48340381338046146
4926,20160818,2.75,-0.19316587081322303
4927,20160819,2.67,-0.7690418305305334
4928,20160822,2.75,-0.19316587081322303
