,Day,Price,Sentiment
5059,20170221,2.56,-0.35933738029920137
5060,20170222,2.52,-0.6173720611975744
5061,20170223,2.63,-0.5952682139781805
5062,20170224,2.63,-0.5952682139781805
5063,20170227,2.44,-0.1351752498975167
5064,20170228,2.54,-0.46010434512908643
5065,20170301,2.54,-0.46010434512908643
5066,20170302,2.59,-0.22025752984560454
5067,20170303,2.5,-0.3254536986351013
5068,20170306,2.68,-0.21291071061904615
5069,20170307,2.68,-0.21291071061904615
5070,20170308,2.59,-0.22025752984560454
5071,20170309,2.83,-0.40699126628729015
5072,20170310,2.98,-0.6847892518226917
5073,20170313,3.04,-0.6407300119216626
5074,20170314,3.02,-0.15906567986194903
5075,20170315,3.02,-0.15906567986194903
5076,20170316,2.84,-0.4721919080385795
5077,20170317,2.85,-0.3542225807905197
5078,20170320,2.93,-0.41990563158805555
5079,20170321,3.09,-0.3996511399745941
5080,20170322,3.02,-0.15906567986194903
5081,20170323,2.93,-0.41990563158805555
5082,20170324,2.97,-0.23647365661767814
5083,20170327,2.94,-0.2493788473881208
5084,20170328,2.95,-0.5107162159222823
5085,20170329,3.03,-0.50440446803203
5086,20170330,3.08,-0.26503114287669843
5087,20170331,3.13,-0.347308670098965
5088,20170403,3.13,-0.347308670098965
5089,20170404,3.06,-0.4262047272462111
5090,20170405,3.22,-0.5340765909506724
5091,20170406,3.23,-0.2102875388585604
5092,20170407,3.23,-0.2102875388585604
5093,20170410,3.15,-0.5975115906733733
5094,20170411,3.11,-0.33038857923104215
5095,20170412,2.97,-0.23647365661767814
5096,20170413,3.0,-0.5563210844993591
5097,20170414,3.0,-0.5563210844993591
5098,20170417,3.09,-0.3996511399745941
5099,20170418,3.11,-0.33038857923104215
5100,20170419,3.11,-0.33038857923104215
5101,20170420,3.13,-0.347308670098965
5102,20170421,3.06,-0.4262047272462111
5103,20170424,3.06,-0.4262047272462111
5104,20170425,2.99,-0.5909670843527868
5105,20170426,3.06,-0.4262047272462111
5106,20170427,3.13,-0.347308670098965
5107,20170428,3.2,-0.43803360485113585
5108,20170501,3.2,-0.43803360485113585
5109,20170502,3.13,-0.347308670098965
5110,20170503,3.14,-0.2514459444926335
5111,20170504,3.11,-0.33038857923104215
5112,20170505,3.1,-0.268248859506387
5113,20170508,3.06,-0.4262047272462111
5114,20170509,3.03,-0.50440446803203
5115,20170510,3.03,-0.50440446803203
5116,20170511,3.23,-0.2102875388585604
5117,20170512,3.24,-0.39207970064419967
5118,20170515,3.26,-0.46340985825428593
5119,20170516,3.27,-0.3034905516184293
5120,20170517,3.27,-0.3034905516184293
5121,20170518,3.13,-0.347308670098965
5122,20170519,3.11,-0.33038857923104215
5123,20170522,3.24,-0.39207970064419967
5124,20170523,3.22,-0.5340765909506724
5125,20170524,3.22,-0.5340765909506724
5126,20170525,3.1,-0.268248859506387
5127,20170526,3.1,-0.268248859506387
5128,20170529,3.1,-0.268248859506387
5129,20170530,3.1,-0.268248859506387
5130,20170531,3.05,-0.46825080995376295
5131,20170601,3.05,-0.46825080995376295
5132,20170602,2.85,-0.3542225807905197
5133,20170605,2.92,-0.4223715147146812
5134,20170606,2.92,-0.4223715147146812
5135,20170607,3.06,-0.4262047272462111
5136,20170608,2.98,-0.6847892518226917
5137,20170609,3.03,-0.50440446803203
5138,20170612,3.12,-0.2040019711622825
5139,20170613,3.12,-0.2040019711622825
5140,20170614,2.95,-0.5107162159222823
5141,20170615,2.94,-0.2493788473881208
5142,20170616,3.01,-0.2644420678798969
5143,20170619,2.87,-0.550800391114675
5144,20170620,2.91,-0.5359307882877496
5145,20170621,2.91,-0.5359307882877496
5146,20170622,2.88,-0.3782148819703322
5147,20170623,2.89,-0.4621025725052907
5148,20170626,2.98,-0.6847892518226917
5149,20170627,2.99,-0.5909670843527868
5150,20170628,3.03,-0.50440446803203
5151,20170629,3.07,-0.29666556876439315
5152,20170630,2.98,-0.6847892518226917
5153,20170703,2.98,-0.6847892518226917
5154,20170704,2.98,-0.6847892518226917
5155,20170705,2.98,-0.6847892518226917
5156,20170706,2.89,-0.4621025725052907
5157,20170707,2.91,-0.5359307882877496
5158,20170710,2.92,-0.4223715147146812
5159,20170711,2.98,-0.6847892518226917
5160,20170712,3.01,-0.2644420678798969
5161,20170713,2.96,-0.16054130976016706
5162,20170714,2.94,-0.2493788473881208
5163,20170717,3.04,-0.6407300119216626
5164,20170718,3.11,-0.33038857923104215
5165,20170719,3.11,-0.33038857923104215
5166,20170720,3.12,-0.2040019711622825
5167,20170721,3.06,-0.4262047272462111
5168,20170724,2.99,-0.5909670843527868
5169,20170725,2.99,-0.5909670843527868
5170,20170726,2.92,-0.4223715147146812
5171,20170727,2.95,-0.5107162159222823
5172,20170728,2.96,-0.16054130976016706
5173,20170731,2.87,-0.550800391114675
5174,20170801,2.8,-0.44237713286509883
5175,20170802,2.8,-0.44237713286509883
5176,20170803,2.76,-0.06701454864098476
5177,20170804,2.76,-0.06701454864098476
5178,20170807,2.8,-0.44237713286509883
5179,20170808,2.81,-0.6374160544230387
5180,20170809,2.81,-0.6374160544230387
5181,20170810,2.89,-0.4621025725052907
5182,20170811,2.96,-0.16054130976016706
5183,20170814,3.02,-0.15906567986194903
5184,20170815,2.96,-0.16054130976016706
5185,20170816,2.94,-0.2493788473881208
5186,20170817,2.91,-0.5359307882877496
5187,20170818,2.9,-0.4885369298549799
5188,20170821,3.0,-0.5563210844993591
5189,20170822,3.0,-0.5563210844993591
5190,20170823,2.94,-0.2493788473881208
5191,20170824,2.97,-0.23647365661767814
5192,20170825,2.93,-0.41990563158805555
5193,20170828,2.95,-0.5107162159222823
5194,20170829,2.95,-0.5107162159222823
5195,20170830,2.95,-0.5107162159222823
5196,20170831,2.92,-0.4223715147146812
5197,20170901,2.88,-0.3782148819703322
5198,20170904,2.88,-0.3782148819703322
5199,20170905,2.88,-0.3782148819703322
5200,20170906,2.98,-0.6847892518226917
5201,20170907,2.92,-0.4223715147146812
5202,20170908,2.88,-0.3782148819703322
5203,20170911,2.88,-0.3782148819703322
5204,20170912,2.88,-0.3782148819703322
5205,20170913,3.02,-0.15906567986194903
5206,20170914,3.03,-0.50440446803203
5207,20170915,3.0,-0.5563210844993591
5208,20170918,3.11,-0.33038857923104215
5209,20170919,3.18,-0.09278025306188144
5210,20170920,3.13,-0.347308670098965
5211,20170921,3.11,-0.33038857923104215
5212,20170922,2.93,-0.41990563158805555
5213,20170925,2.96,-0.16054130976016706
5214,20170926,2.96,-0.16054130976016706
5215,20170927,2.98,-0.6847892518226917
5216,20170928,2.96,-0.16054130976016706
5217,20170929,2.94,-0.2493788473881208
5218,20171002,2.94,-0.2493788473881208
5219,20171003,2.73,-0.6231827919299786
5220,20171004,2.8,-0.44237713286509883
5221,20171005,2.8,-0.44237713286509883
5222,20171006,2.93,-0.41990563158805555
5223,20171009,2.87,-0.550800391114675
5224,20171010,2.89,-0.4621025725052907
