,Day,Price,Sentiment
1093,20171229,3.03,-0.31576253932255965
1094,20180105,5.71,-0.32566643219727737
1095,20180112,3.24,-0.2883053788771996
1096,20180119,4.12,-0.2768659648986963
1097,20180126,3.43,-0.36448339888682735
1098,20180202,3.3,-0.05874982361610119
1099,20180209,2.75,-0.20471552702096793
1100,20180216,2.54,-0.24025466694281652
1101,20180223,2.62,-0.2788916241664153
1102,20180302,2.64,-0.1561119705438614
1103,20180309,2.74,-0.24622751543155083
1104,20180316,2.71,-0.5839033734339935
1105,20180323,2.66,-0.4505395121299304
1106,20180330,2.67,-0.06096216119252718
1107,20180406,2.79,-0.4417412647834191
1108,20180413,2.78,-0.2642512653882687
1109,20180420,2.83,-0.059731748241644636
1110,20180427,2.8,-0.12981056020810053
1111,20180504,2.75,-0.20471552702096793
1112,20180511,2.76,-0.32171515547312224
1113,20180518,2.8,-0.12981056020810053
1114,20180525,2.83,-0.059731748241644636
1115,20180601,2.88,-0.4536835883672421
1116,20180608,2.92,-0.26870981546548695
1117,20180615,2.99,-0.08375983742567208
1118,20180622,2.99,-0.08375983742567208
1119,20180629,2.98,-0.055487627020249
1120,20180706,2.91,-0.44579958342588866
1121,20180713,2.89,-0.42449384698501
1122,20180720,2.78,-0.2642512653882687
1123,20180727,2.79,-0.4417412647834191
1124,20180803,2.8,-0.12981056020810053
1125,20180810,2.96,-0.2804181289214354
1126,20180817,3.0,-0.33119677809568554
1127,20180824,3.01,0.07468564808368683
1128,20180831,2.97,0.012128330194033109
1129,20180907,2.94,-0.19861222345095414
1130,20180914,2.93,-0.4405647791348971
1131,20180921,3.03,-0.31576253932255965
1132,20180928,3.06,-0.147586485514274
1133,20181005,3.23,-0.05719356697339278
1134,20181012,3.3,-0.05874982361610119
1135,20181019,3.26,-0.31309062471756566
1136,20181026,3.32,-0.20228686241003183
1137,20181102,3.28,-0.07247915520117833
1138,20181109,3.58,0.020825505256652832
1139,20181116,4.23,-0.3643043224628155
1140,20181123,4.67,0.29748990673285264
1141,20181130,4.43,-0.36944201244757724
1142,20181207,4.49,-0.25294365332676816
1143,20181214,4.38,-0.15378948473013365
1144,20181221,3.73,-0.4781394371619591
1145,20181228,3.26,-0.31309062471756566
1146,20190104,2.92,-0.26870981546548695
1147,20190111,2.89,-0.42449384698501
1148,20190118,3.5,-0.1706218971655919
1149,20190125,3.19,-0.008459380039801965
1150,20190201,2.9,-0.4490362417239409
1151,20190208,2.59,-0.40004715438072497
1152,20190215,2.65,-0.4502890683137454
1153,20190222,2.71,-0.5839033734339935
1154,20190301,2.91,-0.44579958342588866
1155,20190308,3.28,-0.07247915520117833
1156,20190315,2.89,-0.42449384698501
1157,20190322,2.86,-0.13051398900838998
1158,20190329,2.71,-0.5839033734339935
1159,20190405,2.7,-0.31046395691541523
1160,20190412,2.72,-0.531221866607666
1161,20190419,2.62,-0.2788916241664153
1162,20190426,2.56,-0.04070958380515759
1163,20190503,2.59,-0.40004715438072497
1164,20190510,2.6,-0.31014149349469405
1165,20190517,2.67,-0.06096216119252718
1166,20190524,2.66,-0.4505395121299304
1167,20190531,2.66,-0.4505395121299304
1168,20190607,2.45,-0.28024788200855255
1169,20190614,2.41,0.0484775912303191
1170,20190621,2.4,-0.30518418779739964
1171,20190628,2.34,-0.3958635674073146
1172,20190705,2.31,-0.31344759120390964
1173,20190712,2.47,-0.09626650466368748
1174,20190719,2.44,-0.3385685304036507
1175,20190726,2.3,-0.4055349368315477
1176,20190802,2.24,-0.10278100463060233
1177,20190809,2.11,-0.42767318280843586
1178,20190816,2.21,-0.11069607390807225
1179,20190823,2.27,-0.3560962757238975
1180,20190830,2.28,-0.3010629438436948
1181,20190906,2.46,-0.3992883815215184
1182,20190913,2.64,-0.1561119705438614
1183,20190920,2.63,-0.29656517047148484
1184,20190927,2.52,-0.003444005663578327
1185,20191004,2.33,-0.46053103185617006
1186,20191011,2.26,-0.42975566020378697
1187,20191018,2.25,-0.5271489975544122
1188,20191025,2.25,-0.5271489975544122
1189,20191101,2.62,-0.2788916241664153
1190,20191108,2.82,-0.34616480882351214
1191,20191115,2.73,-0.18388885259628296
1192,20191122,2.58,-0.6567034790149102
1193,20191129,2.49,-0.2653097498875398
1194,20191206,2.38,-0.19741098926617548
1195,20191213,2.24,-0.10278100463060233
1196,20191220,2.28,-0.3010629438436948
1197,20191227,2.03,-0.4163073954673914
1198,20200103,2.06,-0.36129897030500263
1199,20200110,2.1,-0.44804675533221316
1200,20200117,2.06,-0.36129897030500263
1201,20200124,1.93,-0.07276009940184079
1202,20200131,1.95,-0.15278912163697755
1203,20200207,1.89,0.04657052915829878
1204,20200214,1.9,0.18437418800133926
1205,20200221,2.0,-0.21707178193789262
1206,20200228,1.88,-0.21586748728385338
1207,20200306,1.8,-0.168051717373041
1208,20200313,1.86,-0.19615008166203132
1209,20200320,1.82,0.06967748816196735
1210,20200327,1.74,-0.08703488226120289
1211,20200403,1.63,-0.3029692585651691
1212,20200410,1.77,-0.2661432337302428
1213,20200417,1.72,-0.17511353240563318
1214,20200424,1.85,-0.3701594311457414
1215,20200501,1.71,-0.36992235023241776
1216,20200508,1.84,-0.08458827894467574
1217,20200515,1.63,-0.3029692585651691
1218,20200522,1.78,-0.20269106672360346
1219,20200529,1.76,0.022198154376103327
1220,20200605,1.7,-0.23810779704497412
1221,20200612,1.7,-0.23810779704497412
